CUSTOMER,PRODUCT,TRANSACTION TYPE,YEAR,GROUP TYPE,PROSPECT TYPE,STRATEGIC INITIATIVE,SALES TYPE,PROJECT MANAGER,HANGAR,LINE,UNIT,AMS,AREA,COUNTRY,REGION,AC/ENG/APU/COMP,AC-REG,MAINTENANCE EVENT,MARKET SHARE,SALES PLAN,SALES UPDATED,REMARKS,SO NUMBER,START DATE,TAT,END DATE,SALES LEVEL,STATUS,CANCEL,REASON
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-07-01,31,2023-07-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-08-01,31,2023-08-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-09-01,30,2023-09-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-10-01,31,2023-10-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-11-01,30,2023-11-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,ATR 42/72,,,,137554,,,,2023-12-01,31,2023-12-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-01-01,30,2023-01-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-02-01,28,2023-02-28,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-03-01,31,2023-03-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-04-01,30,2023-04-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-05-01,31,2023-05-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-06-01,30,2023-06-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-07-01,31,2023-07-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-08-01,31,2023-08-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-09-01,30,2023-09-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-10-01,31,2023-10-31,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-11-01,30,2023-11-30,1,Open,,
Citilink Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,AP,KAM,,,B737CL,,,,26116,,,,2023-12-01,31,2023-12-31,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-01-01,30,2023-01-30,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-02-01,28,2023-02-28,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-03-01,31,2023-03-31,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-04-01,30,2023-04-30,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-05-01,31,2023-05-31,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-06-01,30,2023-06-30,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-07-01,31,2023-07-31,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-08-01,31,2023-08-31,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-09-01,30,2023-09-30,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-10-01,31,2023-10-31,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-11-01,30,2023-11-30,1,Open,,
Citilink Indonesia,Material Trading,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,MATERIAL AND LOGISTIC,,100000,,,,2023-12-01,31,2023-12-31,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300000,,,,2023-01-01,30,2023-01-30,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300001,,,,2023-02-01,28,2023-02-28,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300002,,,,2023-03-01,31,2023-03-31,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300003,,,,2023-04-01,30,2023-04-30,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300004,,,,2023-05-01,31,2023-05-31,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300005,,,,2023-06-01,30,2023-06-30,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300006,,,,2023-07-01,31,2023-07-31,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300007,,,,2023-08-01,31,2023-08-31,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300008,,,,2023-09-01,30,2023-09-30,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300009,,,,2023-10-01,31,2023-10-31,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300010,,,,2023-11-01,30,2023-11-30,1,Open,,
Citilink Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,AP,KAM,,,Various,,REPAIR/EXCHANGE,,300011,,,,2023-12-01,31,2023-12-31,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNA,10 Years Insp,,72159,,,,2023-11-01,14,2023-11-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNC,10 Years Insp,,72159,,,,2023-12-01,14,2023-12-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFP,12 Years Insp,,88337,,,,2023-06-01,14,2023-06-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFS,12 Years Insp,,88337,,,,2023-09-01,14,2023-09-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GEM,22 Years Insp,,23909,,,,2023-01-01,14,2023-01-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFQ,12 Years Insp,,88337,,,,2023-07-01,14,2023-07-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMA,14 Years Insp,,76447,,,,2023-05-01,14,2023-05-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMC,14 Years Insp,,76447,,,,2023-08-01,14,2023-08-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMD,14 Years Insp,,76447,,,,2023-11-01,14,2023-11-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMF,14 Years Insp,,76447,,,,2023-12-01,14,2023-12-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFV,10 Years Insp,,72159,,,,2023-05-01,14,2023-05-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMY,10 Years Insp,,72159,,,,2023-04-01,14,2023-04-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFR,12 Years Insp,,88337,,,,2023-08-01,14,2023-08-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNE,9 Years Insp,,196551,,,,2023-02-01,14,2023-02-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNF,9 Years Insp,,196551,,,,2023-04-01,14,2023-04-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNQ,8 Years and 9 Years Inspection,,196551,,,,2023-02-01,14,2023-02-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNR,8 Years and 9 Years Inspection,,196551,,,,2023-03-01,14,2023-03-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFX,10 Years Insp,,72159,,,,2023-05-01,14,2023-05-14,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFW,10 Years Insp,,72159,,,,2023-06-01,14,2023-06-14,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMI APU,Shop Visit,,507000,,,,2023-07-01,50,2023-08-19,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFV APU,Shop Visit,,507000,,,,2023-06-01,50,2023-07-20,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMY APU,Shop Visit,,507000,,,,2023-05-01,50,2023-06-19,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMX APU,Shop Visit,,507000,,,,2023-02-01,50,2023-03-22,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFW APU,Shop Visit,,507000,,,,2023-07-01,50,2023-08-19,1,Open,,
Garuda Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMY,Overhaul,,451000,,,,2023-04-01,55,2023-05-25,1,Open,,
Garuda Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFX,Overhaul,,451000,,,,2023-04-01,55,2023-05-25,1,Open,,
Garuda Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFV,Overhaul,,451000,,,,2023-06-01,55,2023-07-25,1,Open,,
Garuda Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFW LH,Overhaul,,451000,,,,2023-07-01,55,2023-08-24,1,Open,,
Garuda Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNA LH MLG,Overhaul,,451000,,,,2023-11-01,55,2023-12-25,1,Open,,
Garuda Indonesia,Component,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GNC LH MLG,Overhaul,,451000,,,,2023-12-01,55,2024-01-24,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMF RH ENG,Overhaul,,7500000,,,,2023-03-01,90,2023-05-29,2,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFP LH ENG,Overhaul,,7500000,,,,2023-04-01,90,2023-06-29,2,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFM RH ENG,Overhaul,,7500000,,,,2023-05-01,90,2023-07-29,2,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFR LH ENG,Overhaul,,7500000,,,,2023-06-01,90,2023-08-29,2,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMF LH ENG,Overhaul,,7500000,,,,2023-07-01,90,2023-09-28,2,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMP RH ENG,Overhaul,,7500000,,,,2023-07-01,90,2023-09-28,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFP RH ENG,Overhaul,,7500000,,,,2023-08-01,90,2023-10-29,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMV RH ENG,Overhaul,,7500000,,,,2023-08-01,90,2023-10-29,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GMV LH ENG,Overhaul,,7500000,,,,2023-09-01,90,2023-11-29,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFR RH ENG,Overhaul,,7500000,,,,2023-10-01,90,2023-12-29,1,Open,,
Garuda Indonesia,Engine & APU,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,PK-GFM LH ENG,Overhaul,,7500000,,,,2023-11-01,90,2024-01-29,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-01-01,30,2023-01-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-02-01,30,2023-03-02,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-03-01,30,2023-03-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-04-01,30,2023-04-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-05-01,30,2023-05-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-06-01,30,2023-06-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-07-01,30,2023-07-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-08-01,30,2023-08-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-09-01,30,2023-09-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-10-01,30,2023-10-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-11-01,30,2023-11-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,Various,IFE Panasonic,,203300,,,,2023-12-01,30,2023-12-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-01-01,30,2023-01-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-02-01,30,2023-03-02,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-03-01,30,2023-03-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-04-01,30,2023-04-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-05-01,30,2023-05-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-06-01,30,2023-06-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-07-01,30,2023-07-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-08-01,30,2023-08-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-09-01,30,2023-09-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-10-01,30,2023-10-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-11-01,30,2023-11-30,1,Open,,
Garuda Indonesia,Line,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,Various,IFE Thales,,36063,,,,2023-12-01,30,2023-12-30,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,PK-GPO,D-Check ,,1500000,,,,2023-02-01,45,2023-03-17,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,PK-GPL,D-Check ,,1500000,,,,2023-02-01,45,2023-03-17,1,Open,,
Garuda Indonesia,Airframe,TMB Retail,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,PK-GPM,D-Check ,,1500000,,,,2023-05-01,45,2023-06-14,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-01-01,30,2023-01-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-02-01,28,2023-02-28,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-03-01,31,2023-03-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-04-01,30,2023-04-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-05-01,31,2023-05-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-06-01,30,2023-06-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-07-01,31,2023-07-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-08-01,31,2023-08-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-09-01,30,2023-09-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-10-01,31,2023-10-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-11-01,30,2023-11-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B777,,,,704825,,,,2023-12-01,31,2023-12-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,72019,,,,2023-01-01,30,2023-01-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,72019,,,,2023-02-01,28,2023-02-28,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,108028,,,,2023-03-01,31,2023-03-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,108028,,,,2023-04-01,30,2023-04-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,108028,,,,2023-05-01,31,2023-05-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,180047,,,,2023-06-01,30,2023-06-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,180047,,,,2023-07-01,31,2023-07-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,180047,,,,2023-08-01,31,2023-08-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,180047,,,,2023-09-01,30,2023-09-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,144038,,,,2023-10-01,31,2023-10-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,144038,,,,2023-11-01,30,2023-11-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330neo,,,,144038,,,,2023-12-01,31,2023-12-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,842462,,,,2023-01-01,30,2023-01-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,859644,,,,2023-02-01,28,2023-02-28,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1017827,,,,2023-03-01,31,2023-03-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1017827,,,,2023-04-01,30,2023-04-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1091477,,,,2023-05-01,31,2023-05-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1003794,,,,2023-06-01,30,2023-06-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1057801,,,,2023-07-01,31,2023-07-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1128302,,,,2023-08-01,31,2023-08-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1128302,,,,2023-09-01,30,2023-09-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1128302,,,,2023-10-01,31,2023-10-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1128302,,,,2023-11-01,30,2023-11-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,A330,,,,1128302,,,,2023-12-01,31,2023-12-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,,,,1947223,,,,2023-01-01,30,2023-01-30,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,,,,1893134,,,,2023-02-01,28,2023-02-28,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,,,,1893134,,,,2023-03-01,31,2023-03-31,1,Open,,
Garuda Indonesia,PBTH,PBTH,2023,GA,,,RKAP,,,,,RY,KAM,,,B737NG,,,,1893134,,,,2023-04-01,30,2023-04-30,1,Open,,
